id,title,location,salary_min,category,description,created,anio
5686423411,senior technical profile in identity security,"Madrid, España",1437,it jobs,"buscamos : senior technical profile in identity security profesional con al menos 6 años de experiencia demostrable en la operación, administración y mejora continua de infraestructuras de seguridad informática. conocimientos & experiencia obligatorios control de acceso y seguridad en puesto: ► administración y operación avanzada de proxys corporativos (filtrado web, inspección ssl, reglas de navegación, análisis de tráfico). ► administración de tecnología antimalware (epp, edr, xdr). diseño de…",2026-04-02t01:00:47z,2026
5656767687,accountant ar,"Zaragoza, España",2286,it jobs,"the adler pelzer group is a worldwide leader in the design, engineering and manufacturing of acoustic and thermal components and systems for the automotive sector. with more than 13,000 employees and approximately 100 manufacturing and r&d facilities, we deliver to all major car brands globally. we are currently growing a newly established finance shared service centre in zaragoza. this new centre is providing financial support to our operations in spain, france and other eu countries. the offi…",2026-03-06t22:17:41z,2026
5674400689,ingeniero de ia – grafos de conocimiento,España,1658,it jobs,"indramind, protecting to empower indramind es la iniciativa tecnológica de indra group que desarrolla ia soberana en un entorno ciberresiliente para la protección integral de nuestros ciudadanos, territorios, e infraestructuras y activos críticos físicos y digitales. en indramind sabemos que el talento es la clave para impulsar el cambio y construir un futuro digital más seguro. si estás listo para enfrentarte a nuevos desafíos, crecer profesionalmente y aportar tu experiencia a proyectos que r…",2026-03-21t18:59:29z,2026
5677849012,design system manager (w/m),"Barcelona, España",1952,it jobs,"job description we are seeking an experienced design system manager to work across our design system team . you will support the digital experience leads in defining and delivering the roadmaps, ensuring seamless collaboration across teams, and managing key deliverables. the design system supports both web and mobile native apps, working closely with web and mobile native teams to ensure consistency across platforms. the design system team is responsible for creating and maintaining the web des…",2026-03-25t08:45:00z,2026
5640483414,android engineer (all genders),España,1607,it jobs,"meet urban sports club we are among the leading platforms for sports and wellness in europe, dedicated to inspiring people to live active, healthy lives. with just one membership we offer access to thousands of fitness and wellness experiences across the continent. but what truly sets us apart? we believe our people are at the heart of everything we do. if you’re curious about how we work, what we value and how you might grow with us, explore our culture hub & career opportunities . *big news: …",2026-02-21t22:43:26z,2026
5667765475,junior genai / llm engineer,España,822,it jobs,"¡en ayesa digital crecemos contigo! cada profesional de nuestra empresa es importante para nosotros, nos ayudan a crecer de manera diversa y gracias a ellos somos más de 11.000 personas trabajando con el mismo objetivo en 10 países. si eres una persona entusiasta y buscas un nuevo reto profesional, ¡este es tu sitio! buscamos ampliar nuestro equipo con un/a profesional junior en inteligencia artificial , con alrededor de un año de experiencia, para integrarse en un proyecto del sector industria…",2026-03-15t19:07:34z,2026
5689242541,staff software engineer (java or scala),España,879,it jobs,"business area: engineering seniority level: mid-senior level job description: the data platform pillar is the bedrock of cloudera’s technology, where we design and build the core components that let our customers store, manage, and process data with unmatched scalability, security, and performance. the replication manager team is seeking passionate developers to enhance replication support for the cloudera data platform . the team’s mission is to provide a seamless experience for customers movi…",2026-04-03t23:44:40z,2026
5589887654,junior python developer,España,1432,it jobs,"at td synnex we are dedicated to staying ahead of the curve and embracing emerging technologies that will shape the future. we believe in the power of the next generation to drive innovation and redefine what's possible and we prioritize the wellbeing, growth, and inclusivity of our diverse workforce. we are seeking an exceptional talent to join us and lead the way in advancing next-gen solutions, constantly pushing the boundaries of what’s possible in the rapidly evolving technology landscape.…",2026-01-17t23:28:55z,2026
5678466787,full stack engineer id55425,"Barcelona, España",993,it jobs,"agileengine is an inc. 5000 company that creates award-winning software for fortune 500 brands and trailblazing startups across 17 industries. we rank among the leaders in areas like application development and ai/ml, and our people-first culture has earned us multiple best place to work awards. why join us if you're looking for a place to grow, make an impact, and work with people who care, we'd love to meet you! about the role as a full stack engineer , you will build and evolve a secure, clo…",2026-03-25t21:52:09z,2026
5658340988,data center technician - spain - barcelona - on-site,"Barcelona, España",1384,it jobs,"about the role join our team as a data center technician in barcelona, spain . this is a full-time, on-site position where you'll support critical infrastructure at world-class data center facilities. compensation & benefits €40,000-52,000/year (eur annual) comprehensive benefits package including: health, dental, and vision insurance paid time off and holidays professional development allowance certification sponsorship work schedule full-time permanent position standard business hours with on…",2026-03-08t05:52:39z,2026
4898773210,senior android developer,"Barcelona, Cataluña, España",1306,it jobs,"slashmobility slashmobility es una firma boutique tecnológica que está construyendo algo diferente a la consultoría tradicional. no queremos ser una fábrica de horas ni una consultora masiva. estamos creando una casa para la tecno élite: profesionales que quieren trabajar con grandes corporaciones en retos reales, con equipos pequeños, muy buenos y con impacto. ayudamos a grandes organizaciones a diseñar y construir productos digitales y plataformas tecnológicas que realmente mueven su negocio.…",2024-10-11t14:44:17z,2024
5366525064,java developer ( springboot springbatch) 100% remoto,"Barcelona, Cataluña, España",2294,it jobs,"slashmobility slashmobility es una firma boutique tecnológica que está construyendo algo diferente a la consultoría tradicional. no queremos ser una fábrica de horas ni una consultora masiva. estamos creando una casa para la tecno élite: profesionales que quieren trabajar con grandes corporaciones en retos reales, con equipos pequeños, muy buenos y con impacto. ayudamos a grandes organizaciones a diseñar y construir productos digitales y plataformas tecnológicas que realmente mueven su negocio.…",2025-08-24t13:23:30z,2025
5680711542,"commercial sales manager, barcelona - benelux & nordic",España,2458,it jobs,"about boomi and what makes us special are you ready to work at a fast-growing company where you can make a difference? boomi aims to make the world a better place by connecting everyone to everything, anywhere. our award-winning, intelligent integration and automation platform helps organizations power the future of business. at boomi, you’ll work with world-class people and industry-leading technology. we hire trailblazers with an entrepreneurial spirit who can solve challenging problems, make…",2026-03-27t22:41:19z,2026
5668007821,sr. group product manager,España,2043,it jobs,"are you a strategic, technical, and empathetic leader who excels at guiding high-performing product management teams through the complexities of real-time data streaming? do you thrive on transforming technical complexity into an inspirational vision and architecting a unified ""1roadmap"" that aligns product investments with critical corporate objectives? if you are a long-term thinker who values ""playing the infinite game"" and has the courage to experiment boldly while scaling a team of technic…",2026-03-15t22:30:57z,2026
5104436756,desarrollador/a software,"Aranguren, Navarra, España",1109,it jobs,"zeo technology, quiénes somos y qué hacemos: somos una compañía tecnológica internacional que fabrica plataformas digitales mes y oee, que integran hardware y software. construimos un ecosistema digital, basándonos en la excelencia y la mejora competitiva. la innovación tecnológica está en nuestro adn. somos proactivos para ser líderes en producto, servicios y modelos de negocio. orientados a las personas, con vocación de trabajar en equipo, fomentando la participación y con una cultura de apre…",2025-03-21t13:00:48z,2025
4800601048,software developer autonomous driving (m/f/x),"Madrid, España",1880,it jobs,software developer autonomous driving (m/f/x) your responsibilities develop software solutions for driver assistance functions in the field of autonomous driving work closely with cross-functional partner teams to design and specify new features implement software in agile collaboration with your development team improve analysis and simulation tools design and perform manual and automated software tests proactive participation in code optimization and troubleshooting participate in daily meeti…,2024-07-30t15:53:35z,2024
5672934954,arquitecto/a funcional - banca mayorista,"Valencia, España",1008,it jobs,"¡ampliamos nuestro equipo!  ¿buscas un nuevo reto donde desarrollar tu carrera y aprender nuevas tecnologías? entonces sigue leyendo porque esto te puede interesar. scalian es una empresa de más de 6.000 personas con una dimensión internacional, con oficinas en europa y américa del norte. estamos especializados en dar servicios a diferentes clientes enfocados en data, cloud e inteligencia artificial. ¿qué buscamos? buscamos un perfil senior para liderar el diseño de arquitecturas funcionales, i…",2026-03-20t11:14:10z,2026
5681269639,técnico en automatización & ciberseguridad,"Madrid, España",31111,it jobs,"introducción buscamos un/a técnico en automatización & ciberseguridad para reforzar un equipo orientado a la mejora de la detección, respuesta y automatización de operaciones de seguridad. si te motiva crear herramientas que aporten eficiencia real a un equipo de respuesta a incidentes y trabajar en un entorno dinámico, esta oportunidad puede ser para ti. responsabilidades desarrollar scripts y automatizaciones para el análisis de logs, la correlación de eventos y la generación de informes. int…",2026-03-28t12:45:09z,2026
5538329499,inside account executive territory - uk,España,1036,it jobs,"hungry, humble, honest, with heart. the opportunity we are seeking an accomplished, quota-carrying territory inside account executive (hunter position) to prospect and sell into new logo in the united kingdom and ireland . if you have a passion for cloud technology and an interest in how it can impact businesses, we want to talk with you. you will be joining a unique team. people who succeed at nutanix have a sense of urgency, a lot of initiative, a commitment to customer success, and enthusias…",2025-12-11t20:31:28z,2025
5682157290,arquitecto/a aws,"Valencia, España",1414,it jobs,"¡hola!  ¿todavía no conoces hiberus ? somos una empresa de tecnología construida con un ingrediente diferencial, la hiperespecialización . formar parte de hiberus significa crecimiento, pasión por la tecnología, interés por la innovación, ambiente laboral flexible y colaborativo, compañerismo, aprendizaje, formación continua, motivación y superación ante nuevos retos y esto es solo el principio. contamos con un equipo de más de 4.500 profesionales, 46 áreas de especialización y 35 hubs de desar…",2026-03-29t13:13:19z,2026
5663452938,data lead,"Vitoria-Gasteiz, Álava, España",810,it jobs,"oferta: data strategy lead – financial crime axpe consulting continúa consolidándose como un referente tecnológico en la región, impulsando soluciones innovadoras en ámbitos como ux, apis, web, mobile, ia, data, arquitecturas, soluciones y cloud. nuestro compromiso con la excelencia técnica, la innovación y el crecimiento constante se refleja en un equipo multidisciplinar de alto nivel y en una cultura que apuesta por el talento, la formación continua y la evolución tecnológica.  buscamos incor…",2026-03-13t12:34:35z,2026
5672467746,account executive,España,1805,it jobs,"about wpp media wpp is the trusted growth partner for the world’s leading brands. with exceptional talent, trusted data and intelligence, and world-class partnerships – all united by our pioneering agentic marketing platform, wpp open – we help clients navigate change, capture opportunity, and deliver transformational growth. wpp media is wpp's ai-driven media operating unit, bringing together media, data, and partnerships to deliver creative personalisation at scale. connected through wpp open…",2026-03-19t22:23:24z,2026
5655419647,senior .net developer,España,1927,it jobs,"description a .net senior developer is a highly skilled software engineer responsible for designing, developing, and maintaining complex applications using microsoft's .net framework. this role demands both technical expertise and leadership abilities, as the senior developer often mentors junior developers, leads project teams, and drives the adoption of best practices in software development. the position is central to advancing an organization's core technology solutions, ensuring high perfo…",2026-03-05t22:16:50z,2026
5317678327,técnico/a de redes,España,2123,it jobs,"madrid y alrededores (madrid) empresa: entelgy requisitos: - al menos 1 años de experiencia como técnico de redes. - conocimientos avanzados de legacy, bgp, tecnologías cisco y juniper, wi-fi y firewalls. - disponer de la titulación cisco ccnp certificate. - inglés nivel alto (mínimo b2 o equivalente). trabajarás en entorno y proyecto internacional. día a día en inglés. jornada: completa contrato: indefinido",2025-07-23t08:04:47z,2025
5647715351,senior software engineer - payouts,España,1501,it jobs,"why should you join dlocal? dlocal enables the biggest companies in the world to collect payments in 40 countries in emerging markets. global brands rely on us to increase conversion rates and simplify payment expansion effortlessly. as both a payments processor and a merchant of record where we operate, we make it possible for our merchants to make inroads into the world’s fastest-growing, emerging markets. by joining us you will be a part of an amazing global team that makes it all happen. be…",2026-02-27t22:24:58z,2026
5654393201,guidewire tech lead,"Wayland, Middlesex County, US",130239,it jobs,"job title - guidewire lead must have skills - guidewire , insurancenow, velocity 1.7 job summary we are seeking an experienced guidewire insurancenow technical lead role with 8 to 12 years of experience to join our team. the ideal candidate will have expertise in insurancenow, velocity 1.7, java 8, webservices and guidewire with a preference for those with domain experience in property & casualty insurance. with a hybrid work model and day shifts, you will play a crucial role in enhancing produ…",2026-03-04t18:54:45z,2026
5690907554,senior software engineer - radar modeling and simulation,"William Penn Annex West, Philadelphia County, US",193030,it jobs,"job id: 716258br date posted: jan. 27, 2026 description: who we are lockheed martin is dedicated to shaping, developing, & advancing technologies & capabilities with a focus on our customers' needs as part of our 21st century security vision. we foster collaborative innovation, provide opportunities for career development, & empower our employees with the skills needed to create cutting-edge products & solutions that keep our users ahead of ready. who you are as a senior software engineer in th…",2026-04-05t20:29:00z,2026
5654392239,guidewire tech lead,"West Groton, Middlesex County, US",130815,it jobs,"job title - guidewire lead must have skills - guidewire , insurancenow, velocity 1.7 job summary we are seeking an experienced guidewire insurancenow technical lead role with 8 to 12 years of experience to join our team. the ideal candidate will have expertise in insurancenow, velocity 1.7, java 8, webservices and guidewire with a preference for those with domain experience in property & casualty insurance. with a hybrid work model and day shifts, you will play a crucial role in enhancing produ…",2026-03-04t18:53:30z,2026
5654393890,guidewire tech lead,"North Reading, Middlesex County, US",150022,it jobs,"job title - guidewire lead must have skills - guidewire , insurancenow, velocity 1.7 job summary we are seeking an experienced guidewire insurancenow technical lead role with 8 to 12 years of experience to join our team. the ideal candidate will have expertise in insurancenow, velocity 1.7, java 8, webservices and guidewire with a preference for those with domain experience in property & casualty insurance. with a hybrid work model and day shifts, you will play a crucial role in enhancing produ…",2026-03-04t18:55:44z,2026
5685598968,automation supplier execution,"Bradley, Kankakee County, US",147279,it jobs,"the automation supplier execution lead is accountable for establishing and governing the local technical framework by which external partners deliver operational and capital ot services across gxp manufacturing systems, including but not limited to pcs, mes, plc, lab instrument and scada platforms. this role will align with global governance for the technical aspects of supplier relationships, ensuring that master service agreements, quality plans, service agreements, maintenance agreements, pa…",2026-04-01t09:09:06z,2026
5690907553,application development and deployment lead,"Damascus, Montgomery County, US",139766,it jobs,"job id: 714650br date posted: feb. 16, 2026 description: the contractor shall provide an applications development lead to oversee all full-stack and software development of the compliant targeting request, nomination, and tasking management system. this lead shall be experienced with, the sponsor's development and deployment. the lead shall work with enterprise partners to ensure the capabilities developed and deployed conform to an enterprise framework and can operate in an enterprise hosting …",2026-04-05t20:29:00z,2026
5654392971,guidewire tech lead,"West Bridgewater, Plymouth County, US",135794,it jobs,"job title - guidewire lead must have skills - guidewire , insurancenow, velocity 1.7 job summary we are seeking an experienced guidewire insurancenow technical lead role with 8 to 12 years of experience to join our team. the ideal candidate will have expertise in insurancenow, velocity 1.7, java 8, webservices and guidewire with a preference for those with domain experience in property & casualty insurance. with a hybrid work model and day shifts, you will play a crucial role in enhancing produ…",2026-03-04t18:54:19z,2026
5687367546,coding supervisor,"North Little Rock, Pulaski County, US",62036,it jobs,"department: hospital coding service shift: day working hours: flexible summary: coordinates and directs the coding department within the revenue cycle. lead, train, audit and provide support to staff and the rest of the revenue cycle while working to enhance the efficiency, compliance and accuracy of all processes ensuring all compliance goals are met. implement and achieve on-going best practice standards through process improvement to achieve excellent outcomes. the role provides leadership w…",2026-04-02t08:08:37z,2026
5654393491,guidewire tech lead,"Winthrop, Suffolk County, US",133584,it jobs,"job title - guidewire lead must have skills - guidewire , insurancenow, velocity 1.7 job summary we are seeking an experienced guidewire insurancenow technical lead role with 8 to 12 years of experience to join our team. the ideal candidate will have expertise in insurancenow, velocity 1.7, java 8, webservices and guidewire with a preference for those with domain experience in property & casualty insurance. with a hybrid work model and day shifts, you will play a crucial role in enhancing produ…",2026-03-04t18:55:15z,2026
5672573616,manhattan active functional architect - sr. manager,"Bedford, Tarrant County, US",242369,it jobs,"about the role cognizant is seeking a warehouse management consultant with expertise in manhattan active wm to lead client-facing design and implementation efforts as a part of our supply chain practice. this role bridges the gap between warehouse operations and system functionality—guiding clients through complex wms deployments that drive performance in retail, ecommerce, and wholesale environments. in this role, you will: • need to take ownership of the system/product from a solution perspec…",2026-03-19t19:59:07z,2026
5691095491,"lead, information security systems engineer","Salt Lake City, Salt Lake County, US",100495,it jobs,"as a lead , information security systems engineer at l3harris technologies, you will be involved in the cryptography that enables communication capabilities for the warfighter . we are looking for people with experience with cryptography design , development , and certification via fips 140 , risk management framework and/or nsa certification processes . our team includes both experienced and developing engineers in the field of cryptography , accreditation and certification . we hope to find c…",2026-04-06t02:22:09z,2026
5688029688,application development and deployment lead,"Clifton, Fairfax County, US",181770,it jobs,"job id: 714650br date posted: feb. 16, 2026 description: the contractor shall provide an applications development lead to oversee all full-stack and software development of the compliant targeting request, nomination, and tasking management system. this lead shall be experienced with, the sponsor‘s development and deployment. the lead shall work with enterprise partners to ensure the capabilities developed and deployed conform to an enterprise framework and can operate in an enterprise hosting …",2026-04-02t19:21:48z,2026
5678596559,ipa solution architect - microsoft power platform & agentic ai,"St Paul, Collin County, US",115828,it jobs,"ipa solution architect - microsoft power platform & agentic ai job summary: we are seeking a principal ai technical architect to lead the design and implementation of enterprise-grade agentic ai solutions. in this role, you will bridge the gap between business strategy and technical execution, leveraging the full microsoft ecosystem. you will be responsible for defining the architecture for autonomous agents that can reason, plan, and execute complex workflows. you will act as a trusted advisor…",2026-03-25t19:44:23z,2026
5688674929,field technician ii or iii,"Krum, Denton County, US",72549,it jobs,"overview: the world depends on logistics—but most of it still happens out of sight. we, here at aviro360, are changing that. our proprietary yard visibility system (yvs) combines ai and computer vision to turn the world’s hardest-to-see logistics yard operations into automation our customers can safely rely on. we believe clarity drives progress—for operators, customers, and the global supply chain. at aviro360, you will join a team that experiments boldly, executes with discipline, and builds …",2026-04-03t08:03:21z,2026
5691313798,senior software engineer - radar modeling and simulation,"Elkton, Cecil County, US",171702,it jobs,"job id: 716258br date posted: jan. 27, 2026 description: who we are lockheed martin is dedicated to shaping, developing, & advancing technologies & capabilities with a focus on our customers‘ needs as part of our 21st century security vision. we foster collaborative innovation, provide opportunities for career development, & empower our employees with the skills needed to create cutting-edge products & solutions that keep our users ahead of ready. who you are as a senior software engineer in th…",2026-04-06t08:49:59z,2026
5691046449,"senior specialist, information security systems engineer secret","Patrick Air Force Base, Brevard County, US",105684,it jobs,"applies current systems security engineering methods, practices and technologies to the architecture, design, development, evaluation and integration of systems and networks to maintain system security. throughout the lifecycle of system, works closely with customers to ensure that the security protection needs, concerns and requirements are defined and implemented with appropriate fidelity and rigor, early, and in a sustainable manner that will allow for the security authorization of the syste…",2026-04-06t00:18:47z,2026
5688028153,application development and deployment lead,"Wolf Trap, Halifax County, US",179495,it jobs,"job id: 714650br date posted: feb. 16, 2026 description: the contractor shall provide an applications development lead to oversee all full-stack and software development of the compliant targeting request, nomination, and tasking management system. this lead shall be experienced with, the sponsor‘s development and deployment. the lead shall work with enterprise partners to ensure the capabilities developed and deployed conform to an enterprise framework and can operate in an enterprise hosting …",2026-04-02t19:19:43z,2026
5686528178,"ai research software engineer senior (hybrid, orlando, secret)","Belle Isle, Orange County, US",178542,it jobs,"job id: 716663br date posted: feb. 02, 2026 description: are you ready to unlock the full potential of artificial intelligence and be part of a team that's revolutionizing the industry? look no further! the lockheed martin artificial intelligence center (laic) team is seeking a high energy, highly motivated, and experienced individual to join our applied ai team, specifically the cognitive modules portfolio. as a key member of our team, you'll have the opportunity to work on a wide range of pro…",2026-04-01t20:11:55z,2026
5685763566,software engineer level 2 - clearance required,"Laurel, Prince George's County, US",153271,it jobs,"job id: 716430br date posted: jan. 28, 2026 description: this position may be eligible for a $25k sign on bonus for external hires! what we‘re doing: lockheed martin, cyber & intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. as a cyber security professional at lockheed martin, you‘ll protect the networks that our citizens and the world depend upon each minute: financial assets. healthcare information. cr…",2026-04-01t11:21:57z,2026
5666351443,software engineer - clearance required,"Bladensburg, Prince George's County, US",153337,it jobs,"job id: 712393br date posted: mar. 12, 2026 description: this position may be eligible for a $25k sign on bonus for external hires! what we‘re doing: lockheed martin, cyber & intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. as a cyber security professional at lockheed martin, you‘ll protect the networks that our citizens and the world depend upon each minute: financial assets. healthcare information. cr…",2026-03-15t08:51:46z,2026
5691046409,"lead, software engineer - tactical data link","Rancho San Diego, San Diego County, US",88207,it jobs,"we are seeking a lead software engineer to lead software development efforts in our tactical data link (tdl) support software product line. this candidate will play a pivotal role in shaping technical strategies, mentoring the engineering team, and architecting future enhancements to tdl support software applications. this role involves developing long-term technical visions to extend the design for future products and systems. the position requires onsite work and an active dod secret clearanc…",2026-04-06t00:18:47z,2026
5691314274,senior software engineer - radar modeling and simulation,"Bear, New Castle County, US",228056,it jobs,"job id: 716258br date posted: jan. 27, 2026 description: who we are lockheed martin is dedicated to shaping, developing, & advancing technologies & capabilities with a focus on our customers‘ needs as part of our 21st century security vision. we foster collaborative innovation, provide opportunities for career development, & empower our employees with the skills needed to create cutting-edge products & solutions that keep our users ahead of ready. who you are as a senior software engineer in th…",2026-04-06t08:54:16z,2026
5652976574,spend management business solutions liaison,"Shawnee Mission, Johnson County, US",97326,it jobs,"position title spend management business solutions liaison broadmoor campus position summary / career interest: this position is responsible for optimization and sustainability of forward-thinking strategies in tandem with operational workflows. to drive continuous improvement, you will distribute best practice recommendations to ensure the alignment of systematic and physical processes throughout the organization. the focus is to serve as a trusted liaison supporting all areas of spend managem…",2026-03-03t18:48:27z,2026
5688035035,sr full stack software engineer - clearance required,"Saint Charles, Charles County, US",249336,it jobs,"job id: 719103br date posted: feb. 26, 2026 description: this position is participating in our external referral program . if you know somebody who may be a fit, click here to submit a referral. if your referral is hired, you‘ll receive a payment! code-extrefer senior full stack software engineer - clearance required what we‘re doing • join lockheed martin rotary and mission systems, cyber & intelligence, where we foster innovation and integrity. • as a senior full stack software engineer, you‘…",2026-04-02t19:29:56z,2026
5691314174,senior software engineer - radar modeling and simulation,"Rocky Hill, Somerset County, US",187224,it jobs,"job id: 716258br date posted: jan. 27, 2026 description: who we are lockheed martin is dedicated to shaping, developing, & advancing technologies & capabilities with a focus on our customers‘ needs as part of our 21st century security vision. we foster collaborative innovation, provide opportunities for career development, & empower our employees with the skills needed to create cutting-edge products & solutions that keep our users ahead of ready. who you are as a senior software engineer in th…",2026-04-06t08:53:28z,2026
5687367540,coding supervisor,"College Station, Pulaski County, US",64638,it jobs,"department: hospital coding service shift: day working hours: flexible summary: coordinates and directs the coding department within the revenue cycle. lead, train, audit and provide support to staff and the rest of the revenue cycle while working to enhance the efficiency, compliance and accuracy of all processes ensuring all compliance goals are met. implement and achieve on-going best practice standards through process improvement to achieve excellent outcomes. the role provides leadership w…",2026-04-02t08:08:37z,2026
5687014072,sr full stack software engineer - clearance required,"Silver Spring, Montgomery County, US",192753,it jobs,"job id: 719103br date posted: feb. 26, 2026 description: this position is participating in our external referral program . if you know somebody who may be a fit, click here to submit a referral. if your referral is hired, you‘ll receive a payment! code-extrefer senior full stack software engineer - clearance required what we‘re doing • join lockheed martin rotary and mission systems, cyber & intelligence, where we foster innovation and integrity. • as a senior full stack software engineer, you‘…",2026-04-02t03:29:49z,2026
5666350015,software engineer - clearance required,"Seat Pleasant, Prince George's County, US",184497,it jobs,"job id: 712393br date posted: mar. 12, 2026 description: this position may be eligible for a $25k sign on bonus for external hires! what we‘re doing: lockheed martin, cyber & intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. as a cyber security professional at lockheed martin, you‘ll protect the networks that our citizens and the world depend upon each minute: financial assets. healthcare information. cr…",2026-03-15t08:49:02z,2026
5623950959,broadband technician i,"Winter Hill, Middlesex County, US",51187,it jobs,"astound is a leading provider of internet, wifi, mobile, and tv services, dedicated to connecting communities and empowering lives through innovative technology. we also keep businesses connected with dependable fiber infrastructure and internet solutions backed by award-winning service, helping organizations thrive in an increasingly connected world. at the forefront of digital transformation, we continuously evolve our offerings to meet the dynamic needs of our customers—delivering reliable c…",2026-02-11t01:49:20z,2026
5688029083,application development and deployment lead,"Landover Hills, Prince George's County, US",229183,it jobs,"job id: 714650br date posted: feb. 16, 2026 description: the contractor shall provide an applications development lead to oversee all full-stack and software development of the compliant targeting request, nomination, and tasking management system. this lead shall be experienced with, the sponsor‘s development and deployment. the lead shall work with enterprise partners to ensure the capabilities developed and deployed conform to an enterprise framework and can operate in an enterprise hosting …",2026-04-02t19:20:55z,2026
5678596450,ipa solution architect - microsoft power platform & agentic ai,"Rowlett, Dallas, US",119128,it jobs,"ipa solution architect - microsoft power platform & agentic ai job summary: we are seeking a principal ai technical architect to lead the design and implementation of enterprise-grade agentic ai solutions. in this role, you will bridge the gap between business strategy and technical execution, leveraging the full microsoft ecosystem. you will be responsible for defining the architecture for autonomous agents that can reason, plan, and execute complex workflows. you will act as a trusted advisor…",2026-03-25t19:43:20z,2026
5666349121,software engineer - clearance required,"Glen Echo, Montgomery County, US",168136,it jobs,"job id: 712393br date posted: mar. 12, 2026 description: this position may be eligible for a $25k sign on bonus for external hires! what we‘re doing: lockheed martin, cyber & intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. as a cyber security professional at lockheed martin, you‘ll protect the networks that our citizens and the world depend upon each minute: financial assets. healthcare information. cr…",2026-03-15t08:47:53z,2026
5667644629,software engineer - clearance required,"Clarksburg, Montgomery County, US",149620,it jobs,"job id: 712393br date posted: mar. 12, 2026 description: this position may be eligible for a $25k sign on bonus for external hires! what we‘re doing: lockheed martin, cyber & intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. as a cyber security professional at lockheed martin, you‘ll protect the networks that our citizens and the world depend upon each minute: financial assets. healthcare information. cr…",2026-03-15t13:41:10z,2026
5688028888,application development and deployment lead,"Oakton, Fairfax County, US",154203,it jobs,"job id: 714650br date posted: feb. 16, 2026 description: the contractor shall provide an applications development lead to oversee all full-stack and software development of the compliant targeting request, nomination, and tasking management system. this lead shall be experienced with, the sponsor‘s development and deployment. the lead shall work with enterprise partners to ensure the capabilities developed and deployed conform to an enterprise framework and can operate in an enterprise hosting …",2026-04-02t19:20:51z,2026
5691313526,senior software engineer - radar modeling and simulation,"Kirkwood, New Castle County, US",188491,it jobs,"job id: 716258br date posted: jan. 27, 2026 description: who we are lockheed martin is dedicated to shaping, developing, & advancing technologies & capabilities with a focus on our customers‘ needs as part of our 21st century security vision. we foster collaborative innovation, provide opportunities for career development, & empower our employees with the skills needed to create cutting-edge products & solutions that keep our users ahead of ready. who you are as a senior software engineer in th…",2026-04-06t08:47:35z,2026
5687002652,application development and deployment lead,"Community, Fairfax County, US",174334,it jobs,"job id: 714650br date posted: feb. 16, 2026 description: the contractor shall provide an applications development lead to oversee all full-stack and software development of the compliant targeting request, nomination, and tasking management system. this lead shall be experienced with, the sponsor‘s development and deployment. the lead shall work with enterprise partners to ensure the capabilities developed and deployed conform to an enterprise framework and can operate in an enterprise hosting …",2026-04-02t03:21:21z,2026
5688827533,one week overnight security install,"Silverton, Marion County, US",83200,it jobs,"job description job description job title: security systems lead installer (3-4 day project) duration: monday april 20th- wednesday april 22nd (possibility of thursday as well) pay: $40–$55/hr. project overview we are seeking an experienced security systems technician for a fast-tracked installation project. this project involves a full setup of ip-based security surveillance and networking infrastructure. we need someone reliable, efficient, and technically sound to ensure a clean, professiona…",2026-04-03t13:28:53z,2026
5666355473,software engineer - clearance required,"Beltsville, Prince George's County, US",186492,it jobs,"job id: 712393br date posted: mar. 12, 2026 description: this position may be eligible for a $25k sign on bonus for external hires! what we‘re doing: lockheed martin, cyber & intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. as a cyber security professional at lockheed martin, you‘ll protect the networks that our citizens and the world depend upon each minute: financial assets. healthcare information. cr…",2026-03-15t08:54:54z,2026
5672573743,manhattan active functional architect - sr. manager,"Schiller Park, Cook County, US",208763,it jobs,"about the role cognizant is seeking a warehouse management consultant with expertise in manhattan active wm to lead client-facing design and implementation efforts as a part of our supply chain practice. this role bridges the gap between warehouse operations and system functionality—guiding clients through complex wms deployments that drive performance in retail, ecommerce, and wholesale environments. in this role, you will: • need to take ownership of the system/product from a solution perspec…",2026-03-19t19:59:29z,2026
5688033109,application development and deployment lead,"Rectortown, Fauquier County, US",154240,it jobs,"job id: 714650br date posted: feb. 16, 2026 description: the contractor shall provide an applications development lead to oversee all full-stack and software development of the compliant targeting request, nomination, and tasking management system. this lead shall be experienced with, the sponsor‘s development and deployment. the lead shall work with enterprise partners to ensure the capabilities developed and deployed conform to an enterprise framework and can operate in an enterprise hosting …",2026-04-02t19:27:08z,2026
