EstudianteID,Nombre,FechaIngreso,Genero,Ciudad,anio
25115,Estudiante_25115,2020-01-03,m,Tarija,2020
25116,Estudiante_25116,2022-07-02,f,Sucre,2022
25117,Estudiante_25117,2022-12-26,m,Santa Cruz de la Sierra,2022
25118,Estudiante_25118,2022-12-22,m,Sucre,2022
25119,Estudiante_25119,2022-09-08,m,La Paz,2022
25120,Estudiante_25120,2023-07-25,f,Santa Cruz de la Sierra,2023
25121,Estudiante_25121,2023-10-19,f,La Paz,2023
25122,Estudiante_25122,2023-02-14,m,Santa Cruz de la Sierra,2023
25123,Estudiante_25123,2020-07-23,m,Sucre,2020
25124,Estudiante_25124,2023-05-24,f,Santa Cruz de la Sierra,2023
25125,Estudiante_25125,2022-10-29,m,Santa Cruz de la Sierra,2022
25126,Estudiante_25126,2020-04-01,f,Cochabamba,2020
25127,Estudiante_25127,2020-10-25,f,La Paz,2020
25128,Estudiante_25128,2020-01-07,f,Santa Cruz de la Sierra,2020
25129,Estudiante_25129,2023-09-08,f,La Paz,2023
25130,Estudiante_25130,2023-10-28,m,Cochabamba,2023
25131,Estudiante_25131,2020-08-14,m,Santa Cruz de la Sierra,2020
25132,Estudiante_25132,2023-12-29,f,Cochabamba,2023
25133,Estudiante_25133,2021-06-12,f,Cochabamba,2021
25134,Estudiante_25134,2022-03-16,m,La Paz,2022
25135,Estudiante_25135,2022-11-03,m,Santa Cruz de la Sierra,2022
25136,Estudiante_25136,2021-08-15,f,La Paz,2021
25137,Estudiante_25137,2023-05-12,f,La Paz,2023
25138,Estudiante_25138,2021-01-28,f,Santa Cruz de la Sierra,2021
25139,Estudiante_25139,2023-10-15,f,Tarija,2023
25140,Estudiante_25140,2022-03-19,m,La Paz,2022
25141,Estudiante_25141,2022-05-03,m,Santa Cruz de la Sierra,2022
25142,Estudiante_25142,2023-10-20,f,La Paz,2023
25143,Estudiante_25143,2022-03-21,m,Sucre,2022
25144,Estudiante_25144,2021-03-28,f,La Paz,2021
25145,Estudiante_25145,2023-12-10,f,La Paz,2023
25146,Estudiante_25146,2023-06-21,m,La Paz,2023
25147,Estudiante_25147,2020-07-10,m,Cochabamba,2020
25148,Estudiante_25148,2023-10-13,f,Cochabamba,2023
25149,Estudiante_25149,2023-01-05,f,Santa Cruz de la Sierra,2023
25150,Estudiante_25150,2023-05-07,m,Santa Cruz de la Sierra,2023
25151,Estudiante_25151,2023-01-06,f,Tarija,2023
25152,Estudiante_25152,2021-02-11,f,La Paz,2021
25153,Estudiante_25153,2022-01-03,m,Santa Cruz de la Sierra,2022
25154,Estudiante_25154,2023-06-18,f,Santa Cruz de la Sierra,2023
25155,Estudiante_25155,2021-01-07,f,Cochabamba,2021
25156,Estudiante_25156,2021-03-30,f,Santa Cruz de la Sierra,2021
25157,Estudiante_25157,2020-01-01,m,Tarija,2020
25158,Estudiante_25158,2020-03-14,f,La Paz,2020
25159,Estudiante_25159,2023-08-06,f,Santa Cruz de la Sierra,2023
25160,Estudiante_25160,2023-06-17,f,Santa Cruz de la Sierra,2023
25161,Estudiante_25161,2020-10-03,m,La Paz,2020
25162,Estudiante_25162,2021-01-20,m,Sucre,2021
25163,Estudiante_25163,2021-03-25,m,Santa Cruz de la Sierra,2021
25164,Estudiante_25164,2021-09-17,m,Cochabamba,2021
25165,Estudiante_25165,2023-07-13,m,La Paz,2023
25166,Estudiante_25166,2021-02-04,m,La Paz,2021
25167,Estudiante_25167,2022-02-03,m,Sucre,2022
25168,Estudiante_25168,2020-10-27,f,La Paz,2020
25169,Estudiante_25169,2022-10-17,f,Santa Cruz de la Sierra,2022
25170,Estudiante_25170,2021-05-04,m,Cochabamba,2021
25171,Estudiante_25171,2020-11-11,f,La Paz,2020
25172,Estudiante_25172,2020-07-24,m,Cochabamba,2020
25173,Estudiante_25173,2021-10-28,m,La Paz,2021
25174,Estudiante_25174,2022-09-13,m,La Paz,2022
25175,Estudiante_25175,2022-02-01,f,Santa Cruz de la Sierra,2022
25176,Estudiante_25176,2022-02-25,f,La Paz,2022
25177,Estudiante_25177,2020-09-18,m,Cochabamba,2020
25178,Estudiante_25178,2022-05-15,m,La Paz,2022
25179,Estudiante_25179,2021-05-31,m,Sucre,2021
25180,Estudiante_25180,2020-09-25,m,Santa Cruz de la Sierra,2020
25181,Estudiante_25181,2021-09-30,m,Santa Cruz de la Sierra,2021
25182,Estudiante_25182,2020-11-14,m,Cochabamba,2020
25183,Estudiante_25183,2020-03-30,f,Santa Cruz de la Sierra,2020
25184,Estudiante_25184,2021-06-09,f,La Paz,2021
25185,Estudiante_25185,2023-12-17,m,Santa Cruz de la Sierra,2023
25186,Estudiante_25186,2021-05-06,m,Sucre,2021
25187,Estudiante_25187,2022-08-30,f,La Paz,2022
25188,Estudiante_25188,2022-03-20,m,La Paz,2022
25189,Estudiante_25189,2020-01-09,m,La Paz,2020
25190,Estudiante_25190,2020-02-28,f,La Paz,2020
25191,Estudiante_25191,2022-06-28,f,La Paz,2022
25192,Estudiante_25192,2021-04-02,m,Santa Cruz de la Sierra,2021
25193,Estudiante_25193,2023-01-12,f,Santa Cruz de la Sierra,2023
25194,Estudiante_25194,2023-02-19,f,La Paz,2023
25195,Estudiante_25195,2021-05-24,f,La Paz,2021
25196,Estudiante_25196,2022-01-28,f,Sucre,2022
25197,Estudiante_25197,2020-09-09,m,La Paz,2020
25198,Estudiante_25198,2021-01-21,m,Santa Cruz de la Sierra,2021
25199,Estudiante_25199,2020-05-23,f,Cochabamba,2020
25200,Estudiante_25200,2020-07-05,m,La Paz,2020
25201,Estudiante_25201,2023-04-12,f,Cochabamba,2023
25202,Estudiante_25202,2022-09-03,m,Santa Cruz de la Sierra,2022
25203,Estudiante_25203,2023-07-30,m,Santa Cruz de la Sierra,2023
25204,Estudiante_25204,2023-10-14,m,La Paz,2023
25205,Estudiante_25205,2023-11-11,f,Santa Cruz de la Sierra,2023
25206,Estudiante_25206,2022-12-18,m,Sucre,2022
25207,Estudiante_25207,2022-06-24,f,Santa Cruz de la Sierra,2022
25208,Estudiante_25208,2021-02-01,m,Santa Cruz de la Sierra,2021
25209,Estudiante_25209,2020-01-25,f,Santa Cruz de la Sierra,2020
25210,Estudiante_25210,2022-07-10,f,Santa Cruz de la Sierra,2022
25211,Estudiante_25211,2023-12-13,m,La Paz,2023
25212,Estudiante_25212,2021-12-20,m,La Paz,2021
25213,Estudiante_25213,2020-09-17,m,La Paz,2020
25214,Estudiante_25214,2023-09-11,f,Santa Cruz de la Sierra,2023
25215,Estudiante_25215,2021-10-23,m,Santa Cruz de la Sierra,2021
25216,Estudiante_25216,2021-04-19,m,Santa Cruz de la Sierra,2021
25217,Estudiante_25217,2022-02-14,f,Santa Cruz de la Sierra,2022
25218,Estudiante_25218,2022-07-30,f,La Paz,2022
25219,Estudiante_25219,2020-04-08,f,Cochabamba,2020
25220,Estudiante_25220,2021-10-26,f,La Paz,2021
25221,Estudiante_25221,2022-07-25,f,Santa Cruz de la Sierra,2022
25222,Estudiante_25222,2023-12-24,m,La Paz,2023
25223,Estudiante_25223,2022-12-08,f,Santa Cruz de la Sierra,2022
25224,Estudiante_25224,2021-05-14,f,Cochabamba,2021
25225,Estudiante_25225,2023-06-25,m,Cochabamba,2023
25226,Estudiante_25226,2022-03-15,m,La Paz,2022
25227,Estudiante_25227,2020-08-22,f,La Paz,2020
25228,Estudiante_25228,2022-06-04,f,Santa Cruz de la Sierra,2022
25229,Estudiante_25229,2020-03-06,m,Cochabamba,2020
25230,Estudiante_25230,2021-04-16,m,La Paz,2021
25231,Estudiante_25231,2023-07-05,f,Santa Cruz de la Sierra,2023
25232,Estudiante_25232,2022-07-11,f,La Paz,2022
25233,Estudiante_25233,2023-09-18,m,Cochabamba,2023
25234,Estudiante_25234,2021-02-01,f,La Paz,2021
25235,Estudiante_25235,2020-12-08,f,Santa Cruz de la Sierra,2020
25236,Estudiante_25236,2020-10-10,f,La Paz,2020
25237,Estudiante_25237,2023-11-09,f,Santa Cruz de la Sierra,2023
25238,Estudiante_25238,2022-06-20,m,Cochabamba,2022
25239,Estudiante_25239,2022-12-27,m,La Paz,2022
25240,Estudiante_25240,2022-02-20,m,La Paz,2022
25241,Estudiante_25241,2021-08-11,f,La Paz,2021
25242,Estudiante_25242,2020-11-16,f,La Paz,2020
25243,Estudiante_25243,2022-12-21,m,La Paz,2022
25244,Estudiante_25244,2022-01-10,f,Sucre,2022
25245,Estudiante_25245,2023-02-27,f,La Paz,2023
25246,Estudiante_25246,2023-07-28,f,Santa Cruz de la Sierra,2023
25247,Estudiante_25247,2023-12-09,m,Cochabamba,2023
25248,Estudiante_25248,2022-04-28,m,Santa Cruz de la Sierra,2022
25249,Estudiante_25249,2022-11-14,m,Santa Cruz de la Sierra,2022
25250,Estudiante_25250,2023-06-07,f,Santa Cruz de la Sierra,2023
25251,Estudiante_25251,2023-02-08,f,La Paz,2023
25252,Estudiante_25252,2020-09-12,f,La Paz,2020
25253,Estudiante_25253,2021-08-06,m,Santa Cruz de la Sierra,2021
25254,Estudiante_25254,2021-03-28,f,Santa Cruz de la Sierra,2021
25255,Estudiante_25255,2022-09-03,f,Sucre,2022
25256,Estudiante_25256,2021-09-14,m,Santa Cruz de la Sierra,2021
25257,Estudiante_25257,2023-01-21,f,La Paz,2023
25258,Estudiante_25258,2021-03-31,m,Santa Cruz de la Sierra,2021
25259,Estudiante_25259,2020-01-23,f,Cochabamba,2020
25260,Estudiante_25260,2022-03-08,m,Cochabamba,2022
25261,Estudiante_25261,2021-05-29,m,La Paz,2021
25262,Estudiante_25262,2023-02-07,f,Santa Cruz de la Sierra,2023
25263,Estudiante_25263,2023-11-06,m,Santa Cruz de la Sierra,2023
25264,Estudiante_25264,2023-09-28,f,Cochabamba,2023
25265,Estudiante_25265,2020-03-03,m,Santa Cruz de la Sierra,2020
25266,Estudiante_25266,2020-05-20,f,Santa Cruz de la Sierra,2020
25267,Estudiante_25267,2020-12-09,f,Santa Cruz de la Sierra,2020
25268,Estudiante_25268,2021-11-26,m,Sucre,2021
25269,Estudiante_25269,2020-01-09,m,Tarija,2020
25270,Estudiante_25270,2021-11-04,f,La Paz,2021
25271,Estudiante_25271,2023-08-14,m,Santa Cruz de la Sierra,2023
25272,Estudiante_25272,2020-05-18,f,La Paz,2020
25273,Estudiante_25273,2020-10-22,m,Santa Cruz de la Sierra,2020
25274,Estudiante_25274,2023-08-03,f,Cochabamba,2023
25275,Estudiante_25275,2021-03-11,f,Santa Cruz de la Sierra,2021
25276,Estudiante_25276,2021-06-13,m,Santa Cruz de la Sierra,2021
25277,Estudiante_25277,2021-11-17,f,La Paz,2021
25278,Estudiante_25278,2022-12-26,f,Santa Cruz de la Sierra,2022
25279,Estudiante_25279,2023-05-13,m,Cochabamba,2023
25280,Estudiante_25280,2021-05-22,f,Santa Cruz de la Sierra,2021
25281,Estudiante_25281,2020-03-28,m,Tarija,2020
25282,Estudiante_25282,2022-09-01,f,Tarija,2022
25283,Estudiante_25283,2021-08-26,f,Santa Cruz de la Sierra,2021
25284,Estudiante_25284,2023-02-07,f,La Paz,2023
25285,Estudiante_25285,2022-11-08,f,Santa Cruz de la Sierra,2022
25286,Estudiante_25286,2022-09-08,f,Santa Cruz de la Sierra,2022
25287,Estudiante_25287,2021-03-25,m,Santa Cruz de la Sierra,2021
25288,Estudiante_25288,2023-07-17,m,Sucre,2023
25289,Estudiante_25289,2022-03-30,f,Cochabamba,2022
25290,Estudiante_25290,2020-01-05,f,Santa Cruz de la Sierra,2020
25291,Estudiante_25291,2020-03-27,m,Cochabamba,2020
25292,Estudiante_25292,2020-12-18,m,La Paz,2020
25293,Estudiante_25293,2022-11-02,m,Santa Cruz de la Sierra,2022
25294,Estudiante_25294,2022-11-08,m,Cochabamba,2022
25295,Estudiante_25295,2021-08-29,f,Sucre,2021
25296,Estudiante_25296,2022-01-11,m,Cochabamba,2022
25297,Estudiante_25297,2020-02-09,f,Santa Cruz de la Sierra,2020
25298,Estudiante_25298,2023-10-18,m,Santa Cruz de la Sierra,2023
25299,Estudiante_25299,2022-10-04,m,Santa Cruz de la Sierra,2022
25300,Estudiante_25300,2022-02-24,f,Sucre,2022
25301,Estudiante_25301,2023-09-10,m,Santa Cruz de la Sierra,2023
25302,Estudiante_25302,2022-03-29,m,La Paz,2022
25303,Estudiante_25303,2022-08-30,m,Cochabamba,2022
25304,Estudiante_25304,2020-03-24,m,La Paz,2020
25305,Estudiante_25305,2020-10-03,m,Cochabamba,2020
25306,Estudiante_25306,2021-06-22,f,La Paz,2021
25307,Estudiante_25307,2023-03-31,f,La Paz,2023
25308,Estudiante_25308,2022-01-29,m,Santa Cruz de la Sierra,2022
25309,Estudiante_25309,2022-11-18,f,Santa Cruz de la Sierra,2022
25310,Estudiante_25310,2023-12-12,m,La Paz,2023
25311,Estudiante_25311,2021-05-08,f,Cochabamba,2021
25312,Estudiante_25312,2020-12-04,f,La Paz,2020
25313,Estudiante_25313,2022-10-04,f,Sucre,2022
25314,Estudiante_25314,2020-02-14,f,Santa Cruz de la Sierra,2020
25315,Estudiante_25315,2022-05-16,m,La Paz,2022
25316,Estudiante_25316,2020-03-07,m,Santa Cruz de la Sierra,2020
25317,Estudiante_25317,2023-10-12,m,Cochabamba,2023
25318,Estudiante_25318,2020-10-16,m,Sucre,2020
25319,Estudiante_25319,2021-08-18,m,Sucre,2021
25320,Estudiante_25320,2023-06-23,f,Santa Cruz de la Sierra,2023
25321,Estudiante_25321,2023-09-30,m,Santa Cruz de la Sierra,2023
25322,Estudiante_25322,2021-09-06,m,Santa Cruz de la Sierra,2021
25323,Estudiante_25323,2023-08-29,f,La Paz,2023
25324,Estudiante_25324,2021-07-02,f,Cochabamba,2021
25325,Estudiante_25325,2020-09-18,m,Santa Cruz de la Sierra,2020
25326,Estudiante_25326,2023-10-22,f,Santa Cruz de la Sierra,2023
25327,Estudiante_25327,2022-05-09,f,Santa Cruz de la Sierra,2022
25328,Estudiante_25328,2021-06-05,m,Cochabamba,2021
25329,Estudiante_25329,2021-12-23,f,Santa Cruz de la Sierra,2021
25330,Estudiante_25330,2020-03-26,f,Santa Cruz de la Sierra,2020
25331,Estudiante_25331,2020-07-06,f,La Paz,2020
25332,Estudiante_25332,2021-10-12,f,La Paz,2021
25333,Estudiante_25333,2021-11-05,f,Santa Cruz de la Sierra,2021
25334,Estudiante_25334,2023-03-07,f,Tarija,2023
25335,Estudiante_25335,2021-09-14,m,Cochabamba,2021
25336,Estudiante_25336,2023-08-06,f,Cochabamba,2023
25337,Estudiante_25337,2023-03-17,m,Santa Cruz de la Sierra,2023
25338,Estudiante_25338,2023-09-26,m,Santa Cruz de la Sierra,2023
25339,Estudiante_25339,2020-09-17,m,Santa Cruz de la Sierra,2020
25340,Estudiante_25340,2023-11-29,f,Santa Cruz de la Sierra,2023
25341,Estudiante_25341,2020-12-21,m,Tarija,2020
25342,Estudiante_25342,2023-11-26,m,Santa Cruz de la Sierra,2023
25343,Estudiante_25343,2023-11-24,m,Santa Cruz de la Sierra,2023
25344,Estudiante_25344,2022-10-21,m,Santa Cruz de la Sierra,2022
25345,Estudiante_25345,2021-10-25,f,La Paz,2021
25346,Estudiante_25346,2020-01-01,m,La Paz,2020
25347,Estudiante_25347,2022-02-01,f,Cochabamba,2022
25348,Estudiante_25348,2020-07-31,f,Cochabamba,2020
25349,Estudiante_25349,2020-02-21,f,Santa Cruz de la Sierra,2020
25350,Estudiante_25350,2021-06-12,f,Cochabamba,2021
25351,Estudiante_25351,2022-10-03,m,La Paz,2022
25352,Estudiante_25352,2020-03-01,f,La Paz,2020
25353,Estudiante_25353,2020-07-14,m,Cochabamba,2020
25354,Estudiante_25354,2022-03-15,m,Cochabamba,2022
25355,Estudiante_25355,2022-02-13,f,La Paz,2022
25356,Estudiante_25356,2022-04-17,f,La Paz,2022
25357,Estudiante_25357,2023-08-04,f,La Paz,2023
25358,Estudiante_25358,2021-11-20,f,La Paz,2021
25359,Estudiante_25359,2023-09-10,f,La Paz,2023
25360,Estudiante_25360,2022-05-09,f,Tarija,2022
25361,Estudiante_25361,2022-09-25,m,La Paz,2022
25362,Estudiante_25362,2022-05-01,f,Cochabamba,2022
25363,Estudiante_25363,2021-12-31,m,Santa Cruz de la Sierra,2021
25364,Estudiante_25364,2020-04-10,f,La Paz,2020
25365,Estudiante_25365,2021-02-23,f,Cochabamba,2021
25366,Estudiante_25366,2021-02-26,m,Sucre,2021
25367,Estudiante_25367,2021-05-28,f,Tarija,2021
25368,Estudiante_25368,2023-01-04,f,Cochabamba,2023
25369,Estudiante_25369,2020-11-20,f,Tarija,2020
25370,Estudiante_25370,2023-01-24,f,Santa Cruz de la Sierra,2023
25371,Estudiante_25371,2022-07-19,f,La Paz,2022
25372,Estudiante_25372,2021-03-10,m,Santa Cruz de la Sierra,2021
25373,Estudiante_25373,2020-02-17,f,Santa Cruz de la Sierra,2020
25374,Estudiante_25374,2020-11-24,m,Santa Cruz de la Sierra,2020
25375,Estudiante_25375,2022-01-18,f,Sucre,2022
25376,Estudiante_25376,2022-12-30,m,Santa Cruz de la Sierra,2022
25377,Estudiante_25377,2021-10-11,m,Santa Cruz de la Sierra,2021
25378,Estudiante_25378,2022-02-12,m,Cochabamba,2022
25379,Estudiante_25379,2020-06-27,f,La Paz,2020
25380,Estudiante_25380,2023-07-20,m,Santa Cruz de la Sierra,2023
25381,Estudiante_25381,2023-08-08,m,Cochabamba,2023
25382,Estudiante_25382,2020-11-12,f,Sucre,2020
25383,Estudiante_25383,2020-08-11,f,Santa Cruz de la Sierra,2020
25384,Estudiante_25384,2023-03-29,f,Santa Cruz de la Sierra,2023
25385,Estudiante_25385,2020-06-27,f,Santa Cruz de la Sierra,2020
25386,Estudiante_25386,2022-08-25,f,Sucre,2022
25387,Estudiante_25387,2022-07-24,m,Santa Cruz de la Sierra,2022
25388,Estudiante_25388,2020-04-04,f,Santa Cruz de la Sierra,2020
25389,Estudiante_25389,2023-02-20,m,La Paz,2023
25390,Estudiante_25390,2021-04-19,m,Santa Cruz de la Sierra,2021
25391,Estudiante_25391,2020-01-20,f,Santa Cruz de la Sierra,2020
25392,Estudiante_25392,2022-01-28,f,Cochabamba,2022
25393,Estudiante_25393,2021-08-03,f,Cochabamba,2021
25394,Estudiante_25394,2020-10-07,f,Santa Cruz de la Sierra,2020
25395,Estudiante_25395,2020-05-25,m,Santa Cruz de la Sierra,2020
25396,Estudiante_25396,2023-09-17,f,Cochabamba,2023
25397,Estudiante_25397,2022-09-05,m,Tarija,2022
25398,Estudiante_25398,2020-08-14,f,La Paz,2020
25399,Estudiante_25399,2020-03-08,m,La Paz,2020
25400,Estudiante_25400,2021-09-22,f,Cochabamba,2021
25401,Estudiante_25401,2020-08-03,m,La Paz,2020
25402,Estudiante_25402,2020-03-23,m,Cochabamba,2020
25403,Estudiante_25403,2020-10-25,f,Sucre,2020
25404,Estudiante_25404,2021-09-13,f,Santa Cruz de la Sierra,2021
25405,Estudiante_25405,2022-09-26,m,La Paz,2022
25406,Estudiante_25406,2020-09-03,f,Cochabamba,2020
25407,Estudiante_25407,2020-06-30,m,Cochabamba,2020
25408,Estudiante_25408,2023-01-29,f,Santa Cruz de la Sierra,2023
25409,Estudiante_25409,2020-01-04,f,La Paz,2020
25410,Estudiante_25410,2022-04-01,f,Cochabamba,2022
25411,Estudiante_25411,2021-05-13,m,Santa Cruz de la Sierra,2021
25412,Estudiante_25412,2023-11-18,f,Cochabamba,2023
25413,Estudiante_25413,2023-08-08,f,Cochabamba,2023
25414,Estudiante_25414,2023-06-03,m,La Paz,2023
25415,Estudiante_25415,2023-05-23,m,Tarija,2023
25416,Estudiante_25416,2023-06-13,m,Cochabamba,2023
25417,Estudiante_25417,2020-11-09,f,Cochabamba,2020
25418,Estudiante_25418,2022-01-27,f,Santa Cruz de la Sierra,2022
25419,Estudiante_25419,2023-05-26,m,Cochabamba,2023
25420,Estudiante_25420,2022-05-26,f,Santa Cruz de la Sierra,2022
25421,Estudiante_25421,2023-02-20,m,Santa Cruz de la Sierra,2023
25422,Estudiante_25422,2021-02-26,f,Santa Cruz de la Sierra,2021
25423,Estudiante_25423,2023-04-15,f,La Paz,2023
25424,Estudiante_25424,2022-02-08,f,Cochabamba,2022
25425,Estudiante_25425,2022-12-15,f,La Paz,2022
25426,Estudiante_25426,2020-10-07,f,La Paz,2020
25427,Estudiante_25427,2023-06-02,f,Cochabamba,2023
25428,Estudiante_25428,2023-04-20,f,Tarija,2023
25429,Estudiante_25429,2021-12-01,f,La Paz,2021
25430,Estudiante_25430,2023-09-20,f,La Paz,2023
25431,Estudiante_25431,2023-02-10,f,Santa Cruz de la Sierra,2023
25432,Estudiante_25432,2021-10-31,m,Santa Cruz de la Sierra,2021
25433,Estudiante_25433,2022-09-19,f,Santa Cruz de la Sierra,2022
25434,Estudiante_25434,2022-09-18,f,Santa Cruz de la Sierra,2022
25435,Estudiante_25435,2023-05-22,m,Tarija,2023
25436,Estudiante_25436,2022-07-21,f,Sucre,2022
25437,Estudiante_25437,2020-11-14,m,Sucre,2020
25438,Estudiante_25438,2023-04-02,f,La Paz,2023
25439,Estudiante_25439,2021-03-01,f,Santa Cruz de la Sierra,2021
25440,Estudiante_25440,2022-11-25,f,Santa Cruz de la Sierra,2022
25441,Estudiante_25441,2022-07-12,m,Santa Cruz de la Sierra,2022
25442,Estudiante_25442,2021-08-07,m,La Paz,2021
25443,Estudiante_25443,2023-05-27,f,La Paz,2023
25444,Estudiante_25444,2020-06-16,m,Santa Cruz de la Sierra,2020
25445,Estudiante_25445,2022-03-14,f,Santa Cruz de la Sierra,2022
25446,Estudiante_25446,2023-07-16,f,La Paz,2023
25447,Estudiante_25447,2023-09-24,f,Cochabamba,2023
25448,Estudiante_25448,2022-03-02,m,La Paz,2022
25449,Estudiante_25449,2021-01-28,m,Santa Cruz de la Sierra,2021
25450,Estudiante_25450,2022-10-04,m,La Paz,2022
25451,Estudiante_25451,2022-06-14,m,La Paz,2022
25452,Estudiante_25452,2022-06-16,f,La Paz,2022
25453,Estudiante_25453,2020-06-25,f,Santa Cruz de la Sierra,2020
25454,Estudiante_25454,2022-09-13,m,Cochabamba,2022
25455,Estudiante_25455,2020-04-13,m,Cochabamba,2020
25456,Estudiante_25456,2022-05-17,f,Santa Cruz de la Sierra,2022
25457,Estudiante_25457,2022-09-07,f,La Paz,2022
25458,Estudiante_25458,2020-03-17,f,Santa Cruz de la Sierra,2020
25459,Estudiante_25459,2022-06-16,m,Cochabamba,2022
25460,Estudiante_25460,2021-10-04,m,La Paz,2021
25461,Estudiante_25461,2021-02-13,m,La Paz,2021
25462,Estudiante_25462,2022-01-23,m,Santa Cruz de la Sierra,2022
25463,Estudiante_25463,2022-04-25,f,Cochabamba,2022
25464,Estudiante_25464,2020-06-17,m,Cochabamba,2020
25465,Estudiante_25465,2021-10-03,m,Cochabamba,2021
25466,Estudiante_25466,2020-02-07,m,La Paz,2020
25467,Estudiante_25467,2020-07-31,f,Cochabamba,2020
25468,Estudiante_25468,2022-11-15,m,La Paz,2022
25469,Estudiante_25469,2021-11-25,m,Sucre,2021
25470,Estudiante_25470,2021-01-07,f,La Paz,2021
25471,Estudiante_25471,2022-08-31,f,Santa Cruz de la Sierra,2022
25472,Estudiante_25472,2020-03-24,m,Santa Cruz de la Sierra,2020
25473,Estudiante_25473,2021-10-14,m,Cochabamba,2021
25474,Estudiante_25474,2022-06-15,f,Sucre,2022
25475,Estudiante_25475,2023-04-05,f,Sucre,2023
25476,Estudiante_25476,2021-03-13,f,Tarija,2021
25477,Estudiante_25477,2023-06-26,m,Sucre,2023
25478,Estudiante_25478,2020-08-17,f,Cochabamba,2020
25479,Estudiante_25479,2021-09-14,m,Cochabamba,2021
25480,Estudiante_25480,2022-03-23,f,La Paz,2022
25481,Estudiante_25481,2023-04-04,m,Sucre,2023
25482,Estudiante_25482,2023-05-30,f,Cochabamba,2023
25483,Estudiante_25483,2020-08-05,m,Sucre,2020
25484,Estudiante_25484,2021-10-11,m,Santa Cruz de la Sierra,2021
25485,Estudiante_25485,2022-08-04,m,Santa Cruz de la Sierra,2022
25486,Estudiante_25486,2020-08-12,m,Cochabamba,2020
25487,Estudiante_25487,2021-03-15,m,La Paz,2021
25488,Estudiante_25488,2023-11-22,m,La Paz,2023
25489,Estudiante_25489,2020-08-09,m,Cochabamba,2020
25490,Estudiante_25490,2021-10-13,m,La Paz,2021
25491,Estudiante_25491,2020-12-04,m,Cochabamba,2020
25492,Estudiante_25492,2020-12-07,f,Tarija,2020
25493,Estudiante_25493,2020-04-15,m,La Paz,2020
25494,Estudiante_25494,2021-02-02,f,La Paz,2021
25495,Estudiante_25495,2021-06-17,f,La Paz,2021
25496,Estudiante_25496,2020-05-12,m,La Paz,2020
25497,Estudiante_25497,2020-05-18,m,La Paz,2020
25498,Estudiante_25498,2023-02-04,f,Sucre,2023
25499,Estudiante_25499,2023-04-21,f,Santa Cruz de la Sierra,2023
25500,Estudiante_25500,2021-01-15,f,Santa Cruz de la Sierra,2021
25501,Estudiante_25501,2023-01-04,m,La Paz,2023
25502,Estudiante_25502,2020-08-05,f,Sucre,2020
25503,Estudiante_25503,2021-06-03,m,Santa Cruz de la Sierra,2021
25504,Estudiante_25504,2023-06-11,m,La Paz,2023
25505,Estudiante_25505,2022-07-18,m,Sucre,2022
25506,Estudiante_25506,2022-01-20,f,Santa Cruz de la Sierra,2022
25507,Estudiante_25507,2021-07-07,f,Sucre,2021
25508,Estudiante_25508,2021-07-24,f,Cochabamba,2021
25509,Estudiante_25509,2021-06-22,f,Cochabamba,2021
25510,Estudiante_25510,2023-04-02,f,La Paz,2023
25511,Estudiante_25511,2020-03-26,m,Santa Cruz de la Sierra,2020
25512,Estudiante_25512,2023-02-09,f,Sucre,2023
25513,Estudiante_25513,2021-08-05,f,Cochabamba,2021
25514,Estudiante_25514,2020-07-08,m,Sucre,2020
25515,Estudiante_25515,2020-06-20,f,Santa Cruz de la Sierra,2020
25516,Estudiante_25516,2022-05-11,f,Santa Cruz de la Sierra,2022
25517,Estudiante_25517,2020-06-30,m,Cochabamba,2020
25518,Estudiante_25518,2022-06-11,f,La Paz,2022
25519,Estudiante_25519,2022-06-07,f,La Paz,2022
25520,Estudiante_25520,2022-11-04,m,La Paz,2022
25521,Estudiante_25521,2020-08-23,f,La Paz,2020
25522,Estudiante_25522,2020-08-03,f,Cochabamba,2020
25523,Estudiante_25523,2021-02-27,f,Santa Cruz de la Sierra,2021
25524,Estudiante_25524,2021-08-04,m,Santa Cruz de la Sierra,2021
25525,Estudiante_25525,2022-09-05,m,Santa Cruz de la Sierra,2022
25526,Estudiante_25526,2020-04-06,f,La Paz,2020
25527,Estudiante_25527,2023-10-10,f,Santa Cruz de la Sierra,2023
25528,Estudiante_25528,2023-12-28,m,Santa Cruz de la Sierra,2023
25529,Estudiante_25529,2022-04-08,m,Cochabamba,2022
25530,Estudiante_25530,2022-04-08,m,La Paz,2022
25531,Estudiante_25531,2020-07-30,f,La Paz,2020
25532,Estudiante_25532,2021-05-24,m,Tarija,2021
25533,Estudiante_25533,2023-01-25,f,Santa Cruz de la Sierra,2023
25534,Estudiante_25534,2022-09-16,f,Santa Cruz de la Sierra,2022
25535,Estudiante_25535,2023-12-29,f,Cochabamba,2023
25536,Estudiante_25536,2023-09-14,f,Santa Cruz de la Sierra,2023
25537,Estudiante_25537,2020-12-24,m,Santa Cruz de la Sierra,2020
25538,Estudiante_25538,2021-10-26,f,Sucre,2021
25539,Estudiante_25539,2021-05-01,m,Santa Cruz de la Sierra,2021
25540,Estudiante_25540,2021-05-30,f,La Paz,2021
25541,Estudiante_25541,2021-03-25,f,La Paz,2021
25542,Estudiante_25542,2020-02-29,m,La Paz,2020
